time,county,unemployment rate
2020-03,"Denver County/city, CO",
2020-04,"Denver County/city, CO",
2020-05,"Denver County/city, CO",
2020-06,"Denver County/city, CO",
2020-07,"Denver County/city, CO",
2020-08,"Denver County/city, CO",
2020-09,"Denver County/city, CO",
2020-10,"Denver County/city, CO",
2020-11,"Denver County/city, CO",
2020-12,"Denver County/city, CO",
2021-01,"Denver County/city, CO",
2021-02,"Denver County/city, CO",
2011-01,"Erie County, NY",
2011-02,"Erie County, NY",
2011-03,"Erie County, NY",8.9
2011-04,"Erie County, NY",8.7
2011-05,"Erie County, NY",8.2
2011-06,"Erie County, NY",7.6
2011-07,"Erie County, NY",7.6
2011-08,"Erie County, NY",7.9
2011-09,"Erie County, NY",8.1
2011-10,"Erie County, NY",7.8
2011-11,"Erie County, NY",7.8
2011-12,"Erie County, NY",7.6
2012-01,"Erie County, NY",7.6
2012-02,"Erie County, NY",8.1
2012-03,"Erie County, NY",9.0
2012-04,"Erie County, NY",9.2
2012-05,"Erie County, NY",8.7
2012-06,"Erie County, NY",8.1
2012-07,"Erie County, NY",8.2
2012-08,"Erie County, NY",8.5
2012-09,"Erie County, NY",8.7
2012-10,"Erie County, NY",8.2
2012-11,"Erie County, NY",8.0
2012-12,"Erie County, NY",7.7
2013-01,"Erie County, NY",7.4
2013-02,"Erie County, NY",7.9
2013-03,"Erie County, NY",8.9
2013-04,"Erie County, NY",8.6
2013-05,"Erie County, NY",7.9
2013-06,"Erie County, NY",7.4
2013-07,"Erie County, NY",7.2
2013-08,"Erie County, NY",7.5
2013-09,"Erie County, NY",7.5
2013-10,"Erie County, NY",7.1
2013-11,"Erie County, NY",6.9
2013-12,"Erie County, NY",6.8
2014-01,"Erie County, NY",6.5
2014-02,"Erie County, NY",6.4
2014-03,"Erie County, NY",7.2
2014-04,"Erie County, NY",7.3
2014-05,"Erie County, NY",6.8
2014-06,"Erie County, NY",5.8
2014-07,"Erie County, NY",5.8
2014-08,"Erie County, NY",5.9
2014-09,"Erie County, NY",6.3
2014-10,"Erie County, NY",6.1
2014-11,"Erie County, NY",5.7
2014-12,"Erie County, NY",5.3
2015-01,"Erie County, NY",5.6
2015-02,"Erie County, NY",5.5
2015-03,"Erie County, NY",6.4
2015-04,"Erie County, NY",6.3
2015-05,"Erie County, NY",5.7
2015-06,"Erie County, NY",5.3
2015-07,"Erie County, NY",5.3
2015-08,"Erie County, NY",5.3
2015-09,"Erie County, NY",5.5
2015-10,"Erie County, NY",5.2
2015-11,"Erie County, NY",4.8
2015-12,"Erie County, NY",4.6
2016-01,"Erie County, NY",4.6
2016-02,"Erie County, NY",4.8
2016-03,"Erie County, NY",5.3
2016-04,"Erie County, NY",5.4
2016-05,"Erie County, NY",5.1
2016-06,"Erie County, NY",4.7
2016-07,"Erie County, NY",4.3
2016-08,"Erie County, NY",4.6
2016-09,"Erie County, NY",5.0
2016-10,"Erie County, NY",5.0
2016-11,"Erie County, NY",4.9
2016-12,"Erie County, NY",4.8
2017-01,"Erie County, NY",4.7
2017-02,"Erie County, NY",5.1
2017-03,"Erie County, NY",5.8
2017-04,"Erie County, NY",5.9
2017-05,"Erie County, NY",5.2
2017-06,"Erie County, NY",4.9
2017-07,"Erie County, NY",4.9
2017-08,"Erie County, NY",5.0
2017-09,"Erie County, NY",5.3
2017-10,"Erie County, NY",5.3
2017-11,"Erie County, NY",4.8
2017-12,"Erie County, NY",4.7
2018-01,"Erie County, NY",4.9
2018-02,"Erie County, NY",5.1
2018-03,"Erie County, NY",5.7
2018-04,"Erie County, NY",5.8
2018-05,"Erie County, NY",5.2
2018-06,"Erie County, NY",4.5
2018-07,"Erie County, NY",4.0
2018-08,"Erie County, NY",4.3
2018-09,"Erie County, NY",4.3
2018-10,"Erie County, NY",4.1
2018-11,"Erie County, NY",3.7
2018-12,"Erie County, NY",3.6
2019-01,"Erie County, NY",3.6
2019-02,"Erie County, NY",4.2
2019-03,"Erie County, NY",5.0
2019-04,"Erie County, NY",4.8
2019-05,"Erie County, NY",4.4
2019-06,"Erie County, NY",3.8
2019-07,"Erie County, NY",3.7
2019-08,"Erie County, NY",4.0
2019-09,"Erie County, NY",4.5
2019-10,"Erie County, NY",4.4
2019-11,"Erie County, NY",3.9
2019-12,"Erie County, NY",4.0
2020-01,"Erie County, NY",4.1
2020-02,"Erie County, NY",4.6
2020-03,"Erie County, NY",
2020-04,"Erie County, NY",
2020-05,"Erie County, NY",
2020-06,"Erie County, NY",
2020-07,"Erie County, NY",
2020-08,"Erie County, NY",
2020-09,"Erie County, NY",
2020-10,"Erie County, NY",
2020-11,"Erie County, NY",
2020-12,"Erie County, NY",
2021-01,"Erie County, NY",
2021-02,"Erie County, NY",
2011-01,"Essex County, MA",
2011-02,"Essex County, MA",
2011-03,"Essex County, MA",8.8
2011-04,"Essex County, MA",8.5
2011-05,"Essex County, MA",8.1
2011-06,"Essex County, MA",7.5
2011-07,"Essex County, MA",7.5
2011-08,"Essex County, MA",7.9
2011-09,"Essex County, MA",7.7
2011-10,"Essex County, MA",7.3
2011-11,"Essex County, MA",7.6
2011-12,"Essex County, MA",7.0
2012-01,"Essex County, MA",6.8
2012-02,"Essex County, MA",7.0
2012-03,"Essex County, MA",7.8
2012-04,"Essex County, MA",7.6
2012-05,"Essex County, MA",7.3
2012-06,"Essex County, MA",6.7
2012-07,"Essex County, MA",6.7
2012-08,"Essex County, MA",7.2
2012-09,"Essex County, MA",7.2
2012-10,"Essex County, MA",7.0
2012-11,"Essex County, MA",7.0
2012-12,"Essex County, MA",6.7
2013-01,"Essex County, MA",6.7
2013-02,"Essex County, MA",6.9
2013-03,"Essex County, MA",7.9
2013-04,"Essex County, MA",7.5
2013-05,"Essex County, MA",7.3
2013-06,"Essex County, MA",6.9
2013-07,"Essex County, MA",7.0
2013-08,"Essex County, MA",7.6
2013-09,"Essex County, MA",7.3
2013-10,"Essex County, MA",6.9
2013-11,"Essex County, MA",7.0
2013-12,"Essex County, MA",6.6
2014-01,"Essex County, MA",6.3
2014-02,"Essex County, MA",6.2
2014-03,"Essex County, MA",7.0
2014-04,"Essex County, MA",6.8
2014-05,"Essex County, MA",6.6
2014-06,"Essex County, MA",5.8
2014-07,"Essex County, MA",5.9
2014-08,"Essex County, MA",6.2
2014-09,"Essex County, MA",6.3
2014-10,"Essex County, MA",6.1
2014-11,"Essex County, MA",5.8
2014-12,"Essex County, MA",5.2
2015-01,"Essex County, MA",5.2
2015-02,"Essex County, MA",5.1
2015-03,"Essex County, MA",5.9
2015-04,"Essex County, MA",5.6
2015-05,"Essex County, MA",5.3
2015-06,"Essex County, MA",4.8
2015-07,"Essex County, MA",5.1
2015-08,"Essex County, MA",5.2
2015-09,"Essex County, MA",5.2
2015-10,"Essex County, MA",4.8
2015-11,"Essex County, MA",4.9
2015-12,"Essex County, MA",4.4
2016-01,"Essex County, MA",4.4
2016-02,"Essex County, MA",4.3
2016-03,"Essex County, MA",5.0
2016-04,"Essex County, MA",4.7
2016-05,"Essex County, MA",4.4
2016-06,"Essex County, MA",3.9
2016-07,"Essex County, MA",3.9
2016-08,"Essex County, MA",4.1
2016-09,"Essex County, MA",4.0
2016-10,"Essex County, MA",3.7
2016-11,"Essex County, MA",3.8
2016-12,"Essex County, MA",3.4
2017-01,"Essex County, MA",3.4
2017-02,"Essex County, MA",3.5
2017-03,"Essex County, MA",4.4
2017-04,"Essex County, MA",4.3
2017-05,"Essex County, MA",4.1
2017-06,"Essex County, MA",3.6
2017-07,"Essex County, MA",3.8
2017-08,"Essex County, MA",4.1
2017-09,"Essex County, MA",4.0
2017-10,"Essex County, MA",3.8
2017-11,"Essex County, MA",3.7
2017-12,"Essex County, MA",3.3
2018-01,"Essex County, MA",3.3
2018-02,"Essex County, MA",3.4
2018-03,"Essex County, MA",4.1
2018-04,"Essex County, MA",4.0
2018-05,"Essex County, MA",3.8
2018-06,"Essex County, MA",3.4
2018-07,"Essex County, MA",3.4
2018-08,"Essex County, MA",3.8
2018-09,"Essex County, MA",3.7
2018-10,"Essex County, MA",3.3
2018-11,"Essex County, MA",3.3
2018-12,"Essex County, MA",2.9
2019-01,"Essex County, MA",2.8
2019-02,"Essex County, MA",2.9
2019-03,"Essex County, MA",3.8
2019-04,"Essex County, MA",3.5
2019-05,"Essex County, MA",3.3
2019-06,"Essex County, MA",2.8
2019-07,"Essex County, MA",3.0
2019-08,"Essex County, MA",3.2
2019-09,"Essex County, MA",3.2
2019-10,"Essex County, MA",2.9
2019-11,"Essex County, MA",2.8
2019-12,"Essex County, MA",2.5
2020-01,"Essex County, MA",2.4
2020-02,"Essex County, MA",2.4
2020-03,"Essex County, MA",
2020-04,"Essex County, MA",
2020-05,"Essex County, MA",
2020-06,"Essex County, MA",
2020-07,"Essex County, MA",
2020-08,"Essex County, MA",
2020-09,"Essex County, MA",
2020-10,"Essex County, MA",
2020-11,"Essex County, MA",
2020-12,"Essex County, MA",
2021-01,"Essex County, MA",
2021-02,"Essex County, MA",
2011-01,"Essex County, NJ",
2011-02,"Essex County, NJ",
2011-03,"Essex County, NJ",11.3
2011-04,"Essex County, NJ",11.2
2011-05,"Essex County, NJ",11.1
2011-06,"Essex County, NJ",10.6
2011-07,"Essex County, NJ",10.8
2011-08,"Essex County, NJ",11.1
2011-09,"Essex County, NJ",11.3
2011-10,"Essex County, NJ",10.9
2011-11,"Essex County, NJ",10.8
2011-12,"Essex County, NJ",10.4
2012-01,"Essex County, NJ",10.1
2012-02,"Essex County, NJ",10.2
2012-03,"Essex County, NJ",10.9
2012-04,"Essex County, NJ",10.9
2012-05,"Essex County, NJ",10.8
2012-06,"Essex County, NJ",10.4
2012-07,"Essex County, NJ",10.7
2012-08,"Essex County, NJ",11.1
2012-09,"Essex County, NJ",11.5
2012-10,"Essex County, NJ",11.0
2012-11,"Essex County, NJ",10.6
2012-12,"Essex County, NJ",10.5
2013-01,"Essex County, NJ",10.3
2013-02,"Essex County, NJ",10.2
2013-03,"Essex County, NJ",11.2
2013-04,"Essex County, NJ",10.6
2013-05,"Essex County, NJ",10.1
2013-06,"Essex County, NJ",9.5
2013-07,"Essex County, NJ",9.9
2013-08,"Essex County, NJ",10.3
2013-09,"Essex County, NJ",10.3
2013-10,"Essex County, NJ",9.8
2013-11,"Essex County, NJ",9.4
2013-12,"Essex County, NJ",9.1
2014-01,"Essex County, NJ",8.2
2014-02,"Essex County, NJ",7.9
2014-03,"Essex County, NJ",8.8
2014-04,"Essex County, NJ",8.9
2014-05,"Essex County, NJ",8.6
2014-06,"Essex County, NJ",7.4
2014-07,"Essex County, NJ",7.8
2014-08,"Essex County, NJ",7.8
2014-09,"Essex County, NJ",8.7
2014-10,"Essex County, NJ",8.4
2014-11,"Essex County, NJ",7.9
2014-12,"Essex County, NJ",7.5
2015-01,"Essex County, NJ",7.4
2015-02,"Essex County, NJ",7.1
2015-03,"Essex County, NJ",8.1
2015-04,"Essex County, NJ",7.9
2015-05,"Essex County, NJ",7.5
2015-06,"Essex County, NJ",6.9
2015-07,"Essex County, NJ",7.3
2015-08,"Essex County, NJ",7.3
2015-09,"Essex County, NJ",7.6
2015-10,"Essex County, NJ",6.8
2015-11,"Essex County, NJ",6.4
2015-12,"Essex County, NJ",6.0
2016-01,"Essex County, NJ",5.7
2016-02,"Essex County, NJ",5.5
2016-03,"Essex County, NJ",6.1
2016-04,"Essex County, NJ",6.3
2016-05,"Essex County, NJ",6.3
2016-06,"Essex County, NJ",6.0
2016-07,"Essex County, NJ",5.9
2016-08,"Essex County, NJ",6.3
2016-09,"Essex County, NJ",6.7
2016-10,"Essex County, NJ",6.4
2016-11,"Essex County, NJ",6.2
2016-12,"Essex County, NJ",5.7
2017-01,"Essex County, NJ",5.1
2017-02,"Essex County, NJ",5.1
2017-03,"Essex County, NJ",5.9
2017-04,"Essex County, NJ",5.9
2017-05,"Essex County, NJ",5.4
2017-06,"Essex County, NJ",5.2
2017-07,"Essex County, NJ",5.4
2017-08,"Essex County, NJ",5.7
2017-09,"Essex County, NJ",6.3
2017-10,"Essex County, NJ",6.2
2017-11,"Essex County, NJ",5.9
2017-12,"Essex County, NJ",5.5
2018-01,"Essex County, NJ",5.3
2018-02,"Essex County, NJ",5.1
2018-03,"Essex County, NJ",5.9
2018-04,"Essex County, NJ",5.9
2018-05,"Essex County, NJ",5.6
2018-06,"Essex County, NJ",4.9
2018-07,"Essex County, NJ",4.9
2018-08,"Essex County, NJ",5.6
2018-09,"Essex County, NJ",5.7
2018-10,"Essex County, NJ",5.3
2018-11,"Essex County, NJ",4.8
2018-12,"Essex County, NJ",4.4
2019-01,"Essex County, NJ",4.1
2019-02,"Essex County, NJ",4.3
2019-03,"Essex County, NJ",5.2
2019-04,"Essex County, NJ",4.8
2019-05,"Essex County, NJ",4.5
2019-06,"Essex County, NJ",3.6
2019-07,"Essex County, NJ",3.8
2019-08,"Essex County, NJ",4.3
2019-09,"Essex County, NJ",4.9
2019-10,"Essex County, NJ",4.7
2019-11,"Essex County, NJ",4.4
2019-12,"Essex County, NJ",4.4
2020-01,"Essex County, NJ",4.4
2020-02,"Essex County, NJ",4.5
2020-03,"Essex County, NJ",
2020-04,"Essex County, NJ",
2020-05,"Essex County, NJ",
2020-06,"Essex County, NJ",
2020-07,"Essex County, NJ",
2020-08,"Essex County, NJ",
2020-09,"Essex County, NJ",
2020-10,"Essex County, NJ",
2020-11,"Essex County, NJ",
2020-12,"Essex County, NJ",
2021-01,"Essex County, NJ",
2021-02,"Essex County, NJ",
2011-01,"Fulton County, GA",
2011-02,"Fulton County, GA",
2011-03,"Fulton County, GA",10.7
2011-04,"Fulton County, GA",10.3
2011-05,"Fulton County, GA",10.0
2011-06,"Fulton County, GA",9.8
2011-07,"Fulton County, GA",10.0
2011-08,"Fulton County, GA",10.8
2011-09,"Fulton County, GA",10.7
2011-10,"Fulton County, GA",10.7
2011-11,"Fulton County, GA",10.4
2011-12,"Fulton County, GA",10.1
2012-01,"Fulton County, GA",9.4
2012-02,"Fulton County, GA",9.6
2012-03,"Fulton County, GA",9.7
2012-04,"Fulton County, GA",9.6
2012-05,"Fulton County, GA",9.2
2012-06,"Fulton County, GA",8.8
2012-07,"Fulton County, GA",9.0
2012-08,"Fulton County, GA",9.6
2012-09,"Fulton County, GA",9.7
2012-10,"Fulton County, GA",9.4
2012-11,"Fulton County, GA",8.7
2012-12,"Fulton County, GA",8.7
2013-01,"Fulton County, GA",8.3
2013-02,"Fulton County, GA",8.6
2013-03,"Fulton County, GA",8.9
2013-04,"Fulton County, GA",8.5
2013-05,"Fulton County, GA",8.1
2013-06,"Fulton County, GA",7.8
2013-07,"Fulton County, GA",8.0
2013-08,"Fulton County, GA",8.7
2013-09,"Fulton County, GA",8.5
2013-10,"Fulton County, GA",8.2
2013-11,"Fulton County, GA",7.8
2013-12,"Fulton County, GA",7.9
2014-01,"Fulton County, GA",7.3
2014-02,"Fulton County, GA",7.2
2014-03,"Fulton County, GA",7.3
2014-04,"Fulton County, GA",7.4
2014-05,"Fulton County, GA",7.3
2014-06,"Fulton County, GA",6.6
2014-07,"Fulton County, GA",7.0
2014-08,"Fulton County, GA",7.4
2014-09,"Fulton County, GA",7.7
2014-10,"Fulton County, GA",7.4
2014-11,"Fulton County, GA",6.8
2014-12,"Fulton County, GA",6.7
2015-01,"Fulton County, GA",6.4
2015-02,"Fulton County, GA",6.2
2015-03,"Fulton County, GA",6.6
2015-04,"Fulton County, GA",6.4
2015-05,"Fulton County, GA",6.1
2015-06,"Fulton County, GA",5.8
2015-07,"Fulton County, GA",6.2
2015-08,"Fulton County, GA",6.4
2015-09,"Fulton County, GA",6.3
2015-10,"Fulton County, GA",6.0
2015-11,"Fulton County, GA",5.7
2015-12,"Fulton County, GA",5.7
2016-01,"Fulton County, GA",5.5
2016-02,"Fulton County, GA",5.4
2016-03,"Fulton County, GA",5.6
2016-04,"Fulton County, GA",5.4
2016-05,"Fulton County, GA",5.4
2016-06,"Fulton County, GA",5.1
2016-07,"Fulton County, GA",5.1
2016-08,"Fulton County, GA",5.6
2016-09,"Fulton County, GA",5.6
2016-10,"Fulton County, GA",5.6
2016-11,"Fulton County, GA",5.4
2016-12,"Fulton County, GA",5.4
2017-01,"Fulton County, GA",5.1
2017-02,"Fulton County, GA",5.2
2017-03,"Fulton County, GA",5.5
2017-04,"Fulton County, GA",5.3
2017-05,"Fulton County, GA",4.9
2017-06,"Fulton County, GA",4.7
2017-07,"Fulton County, GA",4.8
2017-08,"Fulton County, GA",5.1
2017-09,"Fulton County, GA",5.0
2017-10,"Fulton County, GA",5.0
2017-11,"Fulton County, GA",4.4
2017-12,"Fulton County, GA",4.4
2018-01,"Fulton County, GA",4.2
2018-02,"Fulton County, GA",4.3
2018-03,"Fulton County, GA",4.6
2018-04,"Fulton County, GA",4.5
2018-05,"Fulton County, GA",4.2
2018-06,"Fulton County, GA",3.8
2018-07,"Fulton County, GA",3.8
2018-08,"Fulton County, GA",4.4
2018-09,"Fulton County, GA",4.2
2018-10,"Fulton County, GA",4.2
2018-11,"Fulton County, GA",3.7
2018-12,"Fulton County, GA",3.8
2019-01,"Fulton County, GA",3.5
2019-02,"Fulton County, GA",3.9
2019-03,"Fulton County, GA",4.2
2019-04,"Fulton County, GA",3.8
2019-05,"Fulton County, GA",3.7
2019-06,"Fulton County, GA",3.2
2019-07,"Fulton County, GA",3.4
2019-08,"Fulton County, GA",3.9
2019-09,"Fulton County, GA",3.8
2019-10,"Fulton County, GA",3.8
2019-11,"Fulton County, GA",3.1
2019-12,"Fulton County, GA",3.1
2020-01,"Fulton County, GA",2.8
2020-02,"Fulton County, GA",2.8
2020-03,"Fulton County, GA",
2020-04,"Fulton County, GA",
2020-05,"Fulton County, GA",
2020-06,"Fulton County, GA",
2020-07,"Fulton County, GA",
2020-08,"Fulton County, GA",
2020-09,"Fulton County, GA",
2020-10,"Fulton County, GA",
2020-11,"Fulton County, GA",
2020-12,"Fulton County, GA",
2021-01,"Fulton County, GA",
2021-02,"Fulton County, GA",
2011-01,"Hampden County, MA",
2011-02,"Hampden County, MA",
2011-03,"Hampden County, MA",11.0
2011-04,"Hampden County, MA",10.5
2011-05,"Hampden County, MA",10.0
2011-06,"Hampden County, MA",9.1
2011-07,"Hampden County, MA",9.0
2011-08,"Hampden County, MA",9.6
2011-09,"Hampden County, MA",9.5
2011-10,"Hampden County, MA",9.1
2011-11,"Hampden County, MA",9.1
2011-12,"Hampden County, MA",8.2
2012-01,"Hampden County, MA",8.2
2012-02,"Hampden County, MA",8.5
2012-03,"Hampden County, MA",9.7
2012-04,"Hampden County, MA",9.2
2012-05,"Hampden County, MA",8.7
2012-06,"Hampden County, MA",7.8
2012-07,"Hampden County, MA",8.1
2012-08,"Hampden County, MA",8.8
2012-09,"Hampden County, MA",9.0
2012-10,"Hampden County, MA",8.7
2012-11,"Hampden County, MA",8.4
2012-12,"Hampden County, MA",7.9
2013-01,"Hampden County, MA",8.1
2013-02,"Hampden County, MA",8.4
2013-03,"Hampden County, MA",9.9
2013-04,"Hampden County, MA",9.2
2013-05,"Hampden County, MA",9.0
2013-06,"Hampden County, MA",8.3
2013-07,"Hampden County, MA",8.6
2013-08,"Hampden County, MA",9.3
2013-09,"Hampden County, MA",9.2
2013-10,"Hampden County, MA",8.8
2013-11,"Hampden County, MA",8.5
2013-12,"Hampden County, MA",7.9
2014-01,"Hampden County, MA",7.8
2014-02,"Hampden County, MA",7.7
2014-03,"Hampden County, MA",8.8
2014-04,"Hampden County, MA",8.6
2014-05,"Hampden County, MA",8.2
2014-06,"Hampden County, MA",7.1
2014-07,"Hampden County, MA",7.4
2014-08,"Hampden County, MA",7.8
2014-09,"Hampden County, MA",8.2
2014-10,"Hampden County, MA",7.7
2014-11,"Hampden County, MA",7.4
2014-12,"Hampden County, MA",6.6
2015-01,"Hampden County, MA",6.7
2015-02,"Hampden County, MA",6.6
2015-03,"Hampden County, MA",7.7
2015-04,"Hampden County, MA",7.1
2015-05,"Hampden County, MA",6.8
2015-06,"Hampden County, MA",6.0
2015-07,"Hampden County, MA",6.5
2015-08,"Hampden County, MA",6.6
2015-09,"Hampden County, MA",7.0
2015-10,"Hampden County, MA",6.4
2015-11,"Hampden County, MA",6.0
2015-12,"Hampden County, MA",5.5
2016-01,"Hampden County, MA",5.4
2016-02,"Hampden County, MA",5.6
2016-03,"Hampden County, MA",6.5
2016-04,"Hampden County, MA",6.1
2016-05,"Hampden County, MA",5.8
2016-06,"Hampden County, MA",5.0
2016-07,"Hampden County, MA",5.0
2016-08,"Hampden County, MA",5.4
2016-09,"Hampden County, MA",5.6
2016-10,"Hampden County, MA",5.1
2016-11,"Hampden County, MA",5.0
2016-12,"Hampden County, MA",4.4
2017-01,"Hampden County, MA",4.4
2017-02,"Hampden County, MA",4.7
2017-03,"Hampden County, MA",6.0
2017-04,"Hampden County, MA",5.8
2017-05,"Hampden County, MA",5.4
2017-06,"Hampden County, MA",4.7
2017-07,"Hampden County, MA",5.0
2017-08,"Hampden County, MA",5.5
2017-09,"Hampden County, MA",5.7
2017-10,"Hampden County, MA",5.2
2017-11,"Hampden County, MA",4.9
2017-12,"Hampden County, MA",4.3
2018-01,"Hampden County, MA",4.3
2018-02,"Hampden County, MA",4.4
2018-03,"Hampden County, MA",5.6
2018-04,"Hampden County, MA",5.3
2018-05,"Hampden County, MA",5.1
2018-06,"Hampden County, MA",4.4
2018-07,"Hampden County, MA",4.6
2018-08,"Hampden County, MA",5.1
2018-09,"Hampden County, MA",5.1
2018-10,"Hampden County, MA",4.6
2018-11,"Hampden County, MA",4.3
2018-12,"Hampden County, MA",3.8
2019-01,"Hampden County, MA",3.7
2019-02,"Hampden County, MA",4.0
2019-03,"Hampden County, MA",5.1
2019-04,"Hampden County, MA",4.7
2019-05,"Hampden County, MA",4.5
2019-06,"Hampden County, MA",3.8
2019-07,"Hampden County, MA",4.0
2019-08,"Hampden County, MA",4.5
2019-09,"Hampden County, MA",4.6
2019-10,"Hampden County, MA",4.3
2019-11,"Hampden County, MA",3.7
2019-12,"Hampden County, MA",3.3
2020-01,"Hampden County, MA",3.2
2020-02,"Hampden County, MA",3.4
2020-03,"Hampden County, MA",
2020-04,"Hampden County, MA",
2020-05,"Hampden County, MA",
2020-06,"Hampden County, MA",
2020-07,"Hampden County, MA",
2020-08,"Hampden County, MA",
2020-09,"Hampden County, MA",
2020-10,"Hampden County, MA",
2020-11,"Hampden County, MA",
2020-12,"Hampden County, MA",
2021-01,"Hampden County, MA",
2021-02,"Hampden County, MA",
2011-01,"Hennepin County, MN",
2011-02,"Hennepin County, MN",
2011-03,"Hennepin County, MN",6.7
2011-04,"Hennepin County, MN",6.4
2011-05,"Hennepin County, MN",6.4
2011-06,"Hennepin County, MN",6.0
2011-07,"Hennepin County, MN",6.1
2011-08,"Hennepin County, MN",6.6
2011-09,"Hennepin County, MN",6.7
2011-10,"Hennepin County, MN",6.1
2011-11,"Hennepin County, MN",5.8
2011-12,"Hennepin County, MN",5.4
2012-01,"Hennepin County, MN",5.1
2012-02,"Hennepin County, MN",5.2
2012-03,"Hennepin County, MN",5.6
2012-04,"Hennepin County, MN",5.6
2012-05,"Hennepin County, MN",5.6
2012-06,"Hennepin County, MN",5.0
2012-07,"Hennepin County, MN",5.1
2012-08,"Hennepin County, MN",5.6
2012-09,"Hennepin County, MN",5.6
2012-10,"Hennepin County, MN",5.4
2012-11,"Hennepin County, MN",5.0
2012-12,"Hennepin County, MN",4.8
2013-01,"Hennepin County, MN",4.6
2013-02,"Hennepin County, MN",4.8
2013-03,"Hennepin County, MN",5.4
2013-04,"Hennepin County, MN",5.0
2013-05,"Hennepin County, MN",4.9
2013-06,"Hennepin County, MN",4.4
2013-07,"Hennepin County, MN",4.5
2013-08,"Hennepin County, MN",5.0
2013-09,"Hennepin County, MN",4.8
2013-10,"Hennepin County, MN",4.7
2013-11,"Hennepin County, MN",4.3
2013-12,"Hennepin County, MN",4.1
2014-01,"Hennepin County, MN",3.8
2014-02,"Hennepin County, MN",4.0
2014-03,"Hennepin County, MN",4.6
2014-04,"Hennepin County, MN",4.5
2014-05,"Hennepin County, MN",4.5
2014-06,"Hennepin County, MN",3.7
2014-07,"Hennepin County, MN",3.6
2014-08,"Hennepin County, MN",4.0
2014-09,"Hennepin County, MN",3.9
2014-10,"Hennepin County, MN",3.8
2014-11,"Hennepin County, MN",3.4
2014-12,"Hennepin County, MN",3.1
2015-01,"Hennepin County, MN",3.0
2015-02,"Hennepin County, MN",3.2
2015-03,"Hennepin County, MN",3.8
2015-04,"Hennepin County, MN",3.6
2015-05,"Hennepin County, MN",3.6
2015-06,"Hennepin County, MN",3.2
2015-07,"Hennepin County, MN",3.3
2015-08,"Hennepin County, MN",3.6
2015-09,"Hennepin County, MN",3.5
2015-10,"Hennepin County, MN",3.2
2015-11,"Hennepin County, MN",3.0
2015-12,"Hennepin County, MN",2.9
2016-01,"Hennepin County, MN",2.7
2016-02,"Hennepin County, MN",2.9
2016-03,"Hennepin County, MN",3.5
2016-04,"Hennepin County, MN",3.4
2016-05,"Hennepin County, MN",3.5
2016-06,"Hennepin County, MN",3.1
2016-07,"Hennepin County, MN",2.9
2016-08,"Hennepin County, MN",3.6
2016-09,"Hennepin County, MN",3.5
2016-10,"Hennepin County, MN",3.5
2016-11,"Hennepin County, MN",3.4
2016-12,"Hennepin County, MN",3.3
2017-01,"Hennepin County, MN",3.0
2017-02,"Hennepin County, MN",3.2
2017-03,"Hennepin County, MN",3.5
2017-04,"Hennepin County, MN",3.4
2017-05,"Hennepin County, MN",3.2
2017-06,"Hennepin County, MN",2.9
2017-07,"Hennepin County, MN",2.9
2017-08,"Hennepin County, MN",3.3
2017-09,"Hennepin County, MN",3.2
2017-10,"Hennepin County, MN",3.2
2017-11,"Hennepin County, MN",2.8
2017-12,"Hennepin County, MN",2.3
2018-01,"Hennepin County, MN",2.4
2018-02,"Hennepin County, MN",2.6
2018-03,"Hennepin County, MN",2.9
2018-04,"Hennepin County, MN",2.8
2018-05,"Hennepin County, MN",2.8
2018-06,"Hennepin County, MN",2.4
2018-07,"Hennepin County, MN",2.1
2018-08,"Hennepin County, MN",2.8
2018-09,"Hennepin County, MN",2.6
2018-10,"Hennepin County, MN",2.6
2018-11,"Hennepin County, MN",2.3
2018-12,"Hennepin County, MN",2.2
2019-01,"Hennepin County, MN",2.1
2019-02,"Hennepin County, MN",2.6
2019-03,"Hennepin County, MN",3.1
2019-04,"Hennepin County, MN",2.9
2019-05,"Hennepin County, MN",3.0
2019-06,"Hennepin County, MN",2.4
2019-07,"Hennepin County, MN",2.5
2019-08,"Hennepin County, MN",3.1
2019-09,"Hennepin County, MN",3.0
2019-10,"Hennepin County, MN",2.9
2019-11,"Hennepin County, MN",2.5
2019-12,"Hennepin County, MN",2.6
2020-01,"Hennepin County, MN",2.5
2020-02,"Hennepin County, MN",2.6
2020-03,"Hennepin County, MN",
2020-04,"Hennepin County, MN",
2020-05,"Hennepin County, MN",
2020-06,"Hennepin County, MN",
2020-07,"Hennepin County, MN",
2020-08,"Hennepin County, MN",
2020-09,"Hennepin County, MN",
2020-10,"Hennepin County, MN",
2020-11,"Hennepin County, MN",
2020-12,"Hennepin County, MN",
2021-01,"Hennepin County, MN",
2021-02,"Hennepin County, MN",
2011-01,"King County, WA",
2011-02,"King County, WA",
2011-03,"King County, WA",8.7
2011-04,"King County, WA",8.6
2011-05,"King County, WA",8.4
2011-06,"King County, WA",7.6
2011-07,"King County, WA",7.7
2011-08,"King County, WA",8.4
2011-09,"King County, WA",8.2
2011-10,"King County, WA",7.8
2011-11,"King County, WA",7.7
2011-12,"King County, WA",7.5
2012-01,"King County, WA",7.4
2012-02,"King County, WA",7.0
2012-03,"King County, WA",7.3
2012-04,"King County, WA",7.2
